name;open;high;low;close;volume;marketCap;circulatingSupply;timestamp
"2797";3026.3809830532;3415.4552980424;2995.2842720491;3401.9456253328;30384927648.577473;1119202191896.7317;333928180;"2025-05-08 09:00:00"
"2797";3400.1515163683;3731.0195234906;3352.3709807769;3590.826433686;35433388191.25663;1203833288428.1443;333928180;"2025-05-09 09:00:00"
"2797";3591.5420692942;3814.5056677939;3534.3954019196;3810.1361655067;19977068863.744846;1272565343368.0693;333928180;"2025-05-10 09:00:00"
"2797";3810.1361655067;3850.5898987587;3465.8452598806;3626.5616743675;28394208995.883797;1207452084286.0166;333928180;"2025-05-11 09:00:00"
"2797";3627.7727274306;3786.5766902476;3480.5887854084;3681.1591262026;28767634249.379295;1208729059697.7112;333928180;"2025-05-12 09:00:00"
"2797";3678.3450216615;3891.5191030602;3468.2210296372;3811.2187761694;24773277239.30539;1278800299372.9172;333928180;"2025-05-13 09:00:00"
"2797";3811.5420730518;3850.8535662599;3617.8817611;3699.5324761599;19111905904.310417;1242796152760.4531;333928180;"2025-05-14 09:00:00"
"2797";3698.9395882156;3810.760916975;3546.6370934263;3796.462626969;22833913540.17984;1276423840518.1333;333928180;"2025-05-15 09:00:00"
"2797";3795.4920680792;4107.6984624782;3754.3798756615;3903.9892304615;29153175049.867702;1303061292725.7498;333928180;"2025-05-16 09:00:00"
"2797";3903.9892304615;4027.3403744038;3732.8262112964;3766.0437904866;21839295867.26491;1257588148757.8203;333928180;"2025-05-17 09:00:00"
"2797";3766.0437904866;3975.9815740071;3765.7021292111;3954.4875999657;20966828178.243996;1323021965192.9954;333928180;"2025-05-18 09:00:00"
"2797";3950.9503797673;3950.9503797673;3644.314875448;3846.5845784727;28132485453.62676;1286870856438.2268;333928180;"2025-05-19 09:00:00"
"2797";3846.969317857;3908.6513166499;3685.844614099;3822.9951352354;19171257637.777885;1282197246779.1187;333928180;"2025-05-20 09:00:00"
"2797";3821.8844673108;4062.5526857976;3758.9463782694;4062.4552822682;33516417168.843582;1361661798947.2678;333928180;"2025-05-21 09:00:00"
"2797";4060.2398638259;4900.1273970619;4042.6837975821;4806.9175132041;69045534473.45946;1603710585296.7827;333928180;"2025-05-22 09:00:00"
"2797";4808.32843796;5367.1077475967;4626.5490789188;4668.4237747087;80758591371.559;1573223994606.5225;333928180;"2025-05-23 09:00:00"
"2797";4668.4237747087;5186.3966559713;4597.3152140469;4969.25000058;43594798778.60943;1659423548807.659;333928180;"2025-05-24 09:00:00"
"2797";4969.4025487946;5598.0331113488;4804.4244926584;5583.0319151334;58660806238.71014;1860153218383.6877;333928180;"2025-05-25 09:00:00"
"2797";5580.9901799987;5681.6900100607;5239.030503093;5313.4175988195;57223413827.533485;1776451665601.3386;333928180;"2025-05-26 09:00:00"
"2797";5312.2504970543;5565.7681350155;5142.6788156452;5153.1589634124;47813492108.7268;1702197740653.6943;333928180;"2025-05-27 09:00:00"
"2797";5151.6756645466;5202.142947357;4746.031990644;5022.4020977003;44085471875.32385;1660047124036.4893;333928180;"2025-05-28 09:00:00"
"2797";5026.3620374125;5118.6318497455;4519.8183161625;4519.8183161625;53814941804.77057;1529480196558.689;333928180;"2025-05-29 09:00:00"
"2797";4518.2653560352;4926.5526618834;4431.0711593364;4716.0906845386;61056549523.898476;1571763326425.004;333928180;"2025-05-30 09:00:00"
"2797";4716.0894998036;4823.6573644791;4439.0715144533;4728.6443549501;35164557981.52469;1579042028631.8418;333928180;"2025-05-31 09:00:00"
"2797";4728.6875538045;4924.0676885508;4545.6115519332;4905.3775441977;25742209963.26232;1640926000747.4646;333928180;"2025-06-01 09:00:00"
"2797";4905.6163524588;5215.7816160019;4641.9963118212;5211.243340501;41690065929.546326;1756383590792.6619;333928180;"2025-06-02 09:00:00"
"2797";5209.9448093361;5488.0855391188;5108.3890829443;5198.2022832787;48843665076.75627;1718754825822.6982;333928180;"2025-06-03 09:00:00"
"2797";5197.2193576391;5356.9384289239;4952.5454158578;5095.6218375018;40794461490.04309;1713521819231.8281;333928180;"2025-06-04 09:00:00"
"2797";5092.2501362064;5185.4713590877;4701.7908683183;4897.3455680379;54957607596.74018;1626019535252.0466;333928180;"2025-06-05 09:00:00"
"2797";4898.0876288669;5141.8242900501;4803.6608305632;4834.6997155308;37958565843.154366;1599943472971.72;333928180;"2025-06-06 09:00:00"
"2797";4834.6901686257;5087.4111478757;4791.7856104011;5068.5904934226;20023924185.14975;1692545198635.2434;333928180;"2025-06-07 09:00:00"
"2797";5068.5904934226;5253.1560171102;5001.0925584654;5062.8745049728;20011713315.33633;1692584422883.3704;333928180;"2025-06-08 09:00:00"
"2797";5062.708306325;5615.7774024263;5037.1240682743;5611.0084305915;45219235940.87972;1875832368922.5776;333928180;"2025-06-09 09:00:00"
"2797";5612.4060677343;6118.9732734504;5564.9717858723;6102.7085958632;75722286578.685;2034066766104.2776;333928180;"2025-06-10 09:00:00"
"2797";6102.8599346315;6342.3122738538;5893.0072202393;6036.9805373734;68627528964.78064;2024071788893.9434;333928180;"2025-06-11 09:00:00"
"2797";6033.7859947599;6292.6656721874;5804.7400903306;5838.753264682;59256020318.421684;1962126739492.2478;333928180;"2025-06-12 09:00:00"
"2797";5832.0219341488;6124.7799650635;5351.7820645921;6107.5675225955;97190647997.85986;2025199794749.4983;333928180;"2025-06-13 09:00:00"
"2797";6107.5675225955;6146.8562775696;5623.8714710363;5781.4564667432;32567009234.161995;1930678960536.6343;333928180;"2025-06-14 09:00:00"
"2797";5781.7191724757;5967.3215309292;5741.8378579801;5947.660397046;27168177992.521427;1986091411644.1335;333928180;"2025-06-15 09:00:00"
"2797";5947.660397046;6555.2474453087;5871.7982419805;6095.2663547037;63005957336.02294;2027042443091.141;333928180;"2025-06-16 09:00:00"
"2797";6094.4625143331;6270.8172469622;5605.0491243778;5817.7162989459;77369156976.49329;1933693432968.988;333928180;"2025-06-17 09:00:00"
"2797";5818.6595189729;5953.6119924443;5482.1126668641;5699.6582811108;63424302355.93121;1908450829761.6208;333928180;"2025-06-18 09:00:00"
"2797";5698.488763612;5775.5763199283;5231.053868846;5358.2717257259;52458606706.71732;1785953516450.0288;333928180;"2025-06-19 09:00:00"
"2797";5358.4011217465;5491.4274579414;4854.0332540652;4881.9928945305;59764312539.187;1620478288298.4612;333928180;"2025-06-20 09:00:00"
"2797";4881.9928945305;5154.5221750913;4617.6192829189;4952.2314287933;46425033849.85752;1653689627956.6482;333928180;"2025-06-21 09:00:00"
"2797";4952.2314287933;5268.2635402794;4638.0743777389;5216.8813030116;70216203039.56897;1740723331954.9878;333928180;"2025-06-22 09:00:00"
"2797";5216.556624918;5609.9594117791;4885.7115814536;5595.3379903098;77674062637.5595;1873027571737.8076;333928180;"2025-06-23 09:00:00"
"2797";5597.9937069815;5611.9690755716;5278.2715258856;5431.360108679;50775068663.7777;1826457353754.9812;333928180;"2025-06-24 09:00:00"
"2797";5432.7610631986;5693.2909494535;5349.0759497935;5358.8129292555;43804277174.83386;1790039122214.0376;333928180;"2025-06-25 09:00:00"
"2797";5359.5998989282;5508.9717128106;5179.0773107387;5179.0773107387;42140198551.55356;1732410586989.663;333928180;"2025-06-26 09:00:00"
"2797";5179.5563645959;5378.8893039564;5128.3637554457;5290.0359727396;29252233655.50652;1766744485343.2375;333928180;"2025-06-27 09:00:00"
"2797";5290.0359727396;5478.3750106304;5244.4658568812;5458.896819166;18539556250.620743;1822879479632.834;333928180;"2025-06-28 09:00:00"
"2797";5458.896819166;5753.9786839326;5425.8946653947;5742.1166289927;30947844604.556126;1919511313892.15;333928180;"2025-06-29 09:00:00"
"2797";5742.4941383858;5917.635727489;5666.6640872096;5666.6640872096;40702516068.950676;1901298940334.9207;333928180;"2025-06-30 09:00:00"
"2797";5666.149254819;5704.0067583668;5288.0852699151;5299.0226948316;34770573267.53546;1774197571432.182;333928180;"2025-07-01 09:00:00"
"2797";5296.5854820703;5788.0839748758;5292.7577872861;5728.841881978;38787844522.79781;1910470206971.3499;333928180;"2025-07-02 09:00:00"
"2797";5727.6526425035;5931.7483006669;5708.3331737442;5815.9155174998;33294546034.224026;1925831187462.688;333928180;"2025-07-03 09:00:00"
"2797";5814.9712188114;5844.1807686541;5435.6354303236;5651.3006025136;32449357310.62344;1890265648169.2954;333928180;"2025-07-04 09:00:00"
"2797";5651.3006025136;5724.852825932;5540.4047025373;5648.4411365865;20889826250.486217;1886173668578.6477;333928180;"2025-07-05 09:00:00"
"2797";5648.4411365865;5784.1420551035;5586.8761866705;5752.2265262668;23351931093.643196;1920074082675.641;333928180;"2025-07-06 09:00:00"
"2797";5750.8335353735;5814.6023773401;5582.5842250157;5632.7623178404;32405629126.171818;1862279094441.0913;333928180;"2025-07-07 09:00:00"
"2797";5630.4465640556;5726.2799857259;5410.3346843151;5707.4910144715;38931458975.30306;1893100080929.2942;333928180;"2025-07-08 09:00:00"
"2797";5708.0253591542;6000.2803670365;5702.6447006211;5967.1552381952;41391110836.32477;2002560818278.6902;333928180;"2025-07-09 09:00:00"
"2797";5965.3587754273;6427.8567418715;5916.4001207885;6409.3291372081;57687170576.34104;2138225055887.7642;333928180;"2025-07-10 09:00:00"
"2797";6410.5828664683;6901.7251709753;6369.620832509;6821.0570653945;83149373021.22949;2260407982861.5415;333928180;"2025-07-11 09:00:00"
"2797";6820.8190653652;6971.1801250546;6659.5660983425;6943.1346593668;57788027544.321205;2318508320298.5513;333928180;"2025-07-12 09:00:00"
"2797";6943.1346593668;7216.3030135352;6928.3939426817;7200.7628881746;62049836606.95803;2405516884845.393;333928180;"2025-07-13 09:00:00"
"2797";7199.2233341645;7348.8392949656;6882.4576764522;7023.0963860906;69504546852.45316;2337674098637.456;333928180;"2025-07-14 09:00:00"
"2797";7023.5083049988;7133.1020567293;6905.3423695833;7129.5487809931;57711893361.53189;2365184923489.969;333928180;"2025-07-15 09:00:00"
"2797";7130.3156258963;7218.9047842046;6888.014780539;6949.0067224287;58332271712.4583;2332620519378.2847;333928180;"2025-07-16 09:00:00"
"2797";6949.0654145598;7014.9575191907;6698.282147944;6780.5980342453;80998585557.90637;2257479309653.2363;333928180;"2025-07-17 09:00:00"
"2797";6780.5219028571;7035.5730809021;6433.7830163422;6598.6597926546;81605005836.96848;2197992089312.4236;333928180;"2025-07-18 09:00:00"
"2797";6598.6698895831;6739.5873988208;6551.6058833178;6611.6448673063;36788004256.728195;2208000165209.2456;333928180;"2025-07-19 09:00:00"
"2797";6612.2007588837;7041.0382779252;6589.4951806098;6829.9750868041;56810380447.88566;2286407244138.506;333928180;"2025-07-20 09:00:00"
"2797";6830.7112738299;7037.8543590975;6506.4291576479;6516.2040245198;64286813973.343414;2191027610962.613;333928180;"2025-07-21 09:00:00"
"2797";6514.701311873;6776.5394861287;6370.0845423949;6776.3881989038;67480268571.24779;2271417992694.396;333928180;"2025-07-22 09:00:00"
"2797";6772.955991805;6782.7157933638;6222.7404310546;6391.4699721864;59461583420.96513;2139972916463.127;333928180;"2025-07-23 09:00:00"
"2797";6390.291044341;6485.2641870139;6089.6579344077;6186.9577979915;56660919892.12172;2056901591318.9895;333928180;"2025-07-24 09:00:00"
"2797";6187.401107559;6515.5079452053;6069.9134967141;6515.3593847605;61139127863.13483;2167470050581.6282;333928180;"2025-07-25 09:00:00"
"2797";6515.3593847605;6630.3620822463;6410.7047493408;6410.7813795673;25806347914.23084;2139421148326.5225;333928180;"2025-07-26 09:00:00"
"2797";6410.7813795673;6541.1405165877;6268.5588414091;6457.2512616229;34704148030.83043;2153589073984.1006;333928180;"2025-07-27 09:00:00"
"2797";6454.8926717508;6838.4735391278;6389.1174964484;6478.7005216571;78125381328.91966;2152415467354.343;333928180;"2025-07-28 09:00:00"
"2797";6475.1843006096;6728.6714841133;6354.636125755;6450.6409611971;77710156287.40372;2154079815000.6406;333928180;"2025-07-29 09:00:00"
"2797";6449.0208617213;6465.2873699852;6194.9118576021;6305.3619030148;65537503758.269424;2093509280368.5254;333928180;"2025-07-30 09:00:00"
"2797";6303.3343671678;6731.8366222006;6151.6512891058;6153.6643087979;65964903748.04631;2033703403948.7957;333928180;"2025-07-31 09:00:00"
"2797";6154.9907098657;6271.2248224351;5372.3919803308;5538.6944222386;88165762119.51823;1892544220752.7869;333928180;"2025-08-01 09:00:00"
"2797";5538.6944222386;5737.5054492243;5251.3354690566;5450.1029142196;43477129775.47874;1819930334114.9624;333928180;"2025-08-02 09:00:00"
"2797";5450.1029142196;5782.6176006955;5385.5103613767;5626.859959491;36345518725.09871;1880377167085.35;333928180;"2025-08-03 09:00:00"
"2797";5629.4898479596;5797.5636079155;5500.6112336994;5689.4703778608;36992811219.50399;1906627026942.0764;333928180;"2025-08-04 09:00:00"
"2797";5688.4725412882;5866.3968895115;5530.8813570689;5673.7085752539;44203447154.853745;1884930513000.5103;333928180;"2025-08-05 09:00:00"
"2797";5672.8754295461;5772.9967827443;5458.4055418645;5604.5793568776;27223680320.882675;1875550707256.2632;333928180;"2025-08-06 09:00:00"
"2797";5603.8445747336;6012.4997279099;5560.0747322425;6011.2650436457;34969652835.724655;2012625155279.2073;333928180;"2025-08-07 09:00:00"
"2797";6011.2650436457;6163.1399961964;5928.3428160764;6057.7263819497;36645271280.45195;2011199484924.5737;333928180;"2025-08-08 09:00:00"
"2797";6057.7263819497;6577.0741276266;5994.9344110536;6448.4301102558;49874139469.31833;2154043790032.7551;333928180;"2025-08-09 09:00:00"
"2797";6448.4301102558;6704.7474754276;6349.994724079;6683.3506469405;38088657002.62037;2230738444534.618;333928180;"2025-08-10 09:00:00"
"2797";6682.6944070579;6901.0370146191;6321.6550498567;6398.7072027651;52888323919.05062;2129698981573.4165;333928180;"2025-08-11 09:00:00"
"2797";6399.2471088018;6770.957915643;6273.0067329698;6632.7674009698;53247507659.03553;2220920307243.248;333928180;"2025-08-12 09:00:00"
"2797";6633.4769282218;7053.459104132;6389.6871356101;7014.1315364156;78427317112.37578;2351965950874.34;333928180;"2025-08-13 09:00:00"
"2797";6984.8776378343;7148.5467851985;6525.9547497281;6716.6716330608;92454757813.81204;2233742080521.914;333928180;"2025-08-14 09:00:00"
"2797";6714.8643069761;7290.2665592541;6714.8499606446;7024.96907576;81114959585.55067;2355253112586.9146;333928180;"2025-08-15 09:00:00"
"2797";7024.96907576;7091.7898695135;6793.6490483719;6809.0567871848;28070543453.00686;2273735940462.3584;333928180;"2025-08-16 09:00:00"
"2797";6809.0567871848;7027.703090415;6747.3509229598;6786.3527050287;36015574909.71513;2262871283229.44;333928180;"2025-08-17 09:00:00"
"2797";6783.2098401981;6798.4011427014;6349.6153192635;6399.4254802676;35108276435.6098;2126971070751.2266;333928180;"2025-08-18 09:00:00"
"2797";6399.0794036408;6525.1125950048;6058.6587027221;6083.6162123479;34680559743.99062;2034149498070.4517;333928180;"2025-08-19 09:00:00"
"2797";6084.1721528988;6364.5624626485;5994.6871576624;6318.1899322374;36963027911.25876;2115089955875.5498;333928180;"2025-08-20 09:00:00"
"2797";6315.3282584245;6376.6312825751;5996.4431504701;6004.0450328551;31636372792.965714;1990797179133.7847;333928180;"2025-08-21 09:00:00"
"2797";6005.5242579213;6681.3642742615;6003.3194006583;6663.8732799284;51180501900.33186;2246752199411.332;333928180;"2025-08-22 09:00:00"
"2797";6663.8732799284;6664.8788715498;6375.4696537041;6590.4519131593;27578661010.590725;2201028340538.5547;333928180;"2025-08-23 09:00:00"
"2797";6590.8295144463;6884.7605760633;6381.3892294691;6765.9395542998;32836528579.93843;2254708849589.6724;333928180;"2025-08-24 09:00:00"
"2797";6766.308757508;6966.1833093881;6303.5494902013;6381.7100536722;53639913631.86411;2122690881668.5078;333928180;"2025-08-25 09:00:00"
"2797";6380.3288012231;7304.2436752706;6251.445791357;7177.3414310047;51038726972.49462;2402274692513.633;333928180;"2025-08-26 09:00:00"
"2797";7177.6998096902;7550.4082955506;6906.8675932485;6907.3177636787;60519618291.8126;2309326861215.756;333928180;"2025-08-27 09:00:00"
"2797";6908.9636649458;7220.5566250584;6699.2574787641;6699.2574787641;46365351700.90909;2244868402433.2163;333928180;"2025-08-28 09:00:00"
"2797";6699.5896402667;6771.8106662486;6378.0274845884;6528.4248438129;48388215697.468254;2176749819893.9504;333928180;"2025-08-29 09:00:00"
"2797";6528.4248438129;6585.597426046;6367.9798642629;6478.2040706061;22725117035.101376;2163548131167.6553;333928180;"2025-08-30 09:00:00"
"2797";6478.2040706061;6669.937629943;6478.2040706061;6517.4889990434;26909389012.353992;2174835768366.3428;333928180;"2025-08-31 09:00:00"
"2797";6517.070659541;6679.1547964537;6268.182996238;6329.107048368;37582543877.92832;2114379748291.9587;333928180;"2025-09-01 09:00:00"
"2797";6330.3206587043;6684.3147919945;6330.3206587043;6656.3045174536;33305492623.269142;2201493107952.4287;333928180;"2025-09-02 09:00:00"
"2797";6659.4418947623;6865.8507814865;6591.34213066;6786.9798066588;31028498651.060368;2275560520028.9844;333928180;"2025-09-03 09:00:00"
"2797";6786.6128995037;6855.8995440821;6601.1369019697;6717.7659369988;33827865405.630646;2237418697636.3267;333928180;"2025-09-04 09:00:00"
"2797";6720.561982755;7014.0229225001;6682.9737140051;6956.9839619697;38948387089.87574;2339209255521.961;333928180;"2025-09-05 09:00:00"
"2797";6956.9839619697;7044.7308294832;6705.5610669633;6796.7180404322;17612215933.59147;2270079717969.897;333928180;"2025-09-06 09:00:00"
"2797";6798.107658865;7021.5845710453;6787.0297079579;6983.9839451113;17853213086.06824;2316595794913.7627;333928180;"2025-09-07 09:00:00"
"2797";6980.3788005475;7658.0603398304;6980.3788005475;7490.4272834004;55306271892.05349;2517184373555.3193;333928180;"2025-09-08 09:00:00"
"2797";7490.4272834004;8068.3844495296;7444.5828864112;7847.9621103178;65429414606.79885;2619793561623.9214;333928180;"2025-09-09 09:00:00"
"2797";7846.3828523119;8255.0296580537;7755.8543894374;8166.4399036726;62838846525.666;2727951389062.8564;333928180;"2025-09-10 09:00:00"
"2797";8167.0957548881;8411.5022011837;7871.0289983712;8409.5169562863;89697692232.05019;2810638382330.8345;333928180;"2025-09-11 09:00:00"
"2797";8409.9992970524;8451.9526047991;8107.8711500337;8160.6910266851;60320137663.62674;2716242605849.2373;333928180;"2025-09-12 09:00:00"
"2797";8160.6910266851;8386.6325007332;8019.5743703202;8061.5644793249;50215044182.34427;2689436604010.7397;333928180;"2025-09-13 09:00:00"
"2797";8054.6482973531;8169.9109435089;7913.5029242345;7933.640212898;39045760354.19386;2649743347628.8447;333928180;"2025-09-14 09:00:00"
"2797";7932.3913621069;8045.1066403334;7675.4418982056;7961.063189;46739875562.16249;2663459771384.963;333928180;"2025-09-15 09:00:00"
"2797";7961.2432231366;7986.4497749612;7715.8658640605;7970.1162663143;44079790025.03998;2679842013130.104;333928180;"2025-09-16 09:00:00"
"2797";7971.2051506747;8513.4110194815;7897.2650040333;8473.933367691;56183737284.77937;2820736117124.1143;333928180;"2025-09-17 09:00:00"
"2797";8474.3276157474;8733.0737556208;8474.3276157474;8667.7474855172;57248585659.67013;2873022697995.153;333928180;"2025-09-18 09:00:00"
"2797";8667.2300665392;8742.3315187478;8180.6215500005;8307.9774659927;49065798728.74566;2774833515155.003;333928180;"2025-09-19 09:00:00"
"2797";8307.9774659927;8371.8379908237;7969.6859056744;8012.5770175081;31657974982.947426;2675824225435.391;333928180;"2025-09-20 09:00:00"
"2797";8012.5770175081;8033.3996076731;7508.6743706699;7527.3787623511;52883796036.80921;2510571573480.664;333928180;"2025-09-21 09:00:00"
"2797";7527.6176401636;7582.7925954042;6948.3124690858;6981.2282520554;92059299879.56049;2337486163563.316;333928180;"2025-09-22 09:00:00"
"2797";6982.3257914562;7207.6899200858;6570.7720393677;6586.9179252136;70146586862.45897;2201247335647.5547;333928180;"2025-09-23 09:00:00"
"2797";6585.8998971308;6940.0575339565;6428.1991710587;6784.8077518036;81139271732.35045;2266518314899.619;336685219;"2025-09-24 09:00:00"
"2797";6786.1063459345;6818.8393651641;6001.7776697352;6048.4220960105;118140838225.94017;2021249969672.0986;336685219;"2025-09-25 09:00:00"
"2797";6047.2788885738;6811.660374292;6046.6463632762;6697.4176812573;93483939928.73561;2259462043250.1045;336685219;"2025-09-26 09:00:00"
"2797";6697.4176812573;6959.8904922769;6463.5913385546;6836.1296264873;52749919483.05007;2301838985252.419;336685219;"2025-09-27 09:00:00"
"2797";6836.1296264873;7062.2396075086;6434.993110127;7036.754451583;43474455903.380424;2371806889356.526;336685219;"2025-09-28 09:00:00"
"2797";7037.9631546651;7139.0927380414;6708.868487696;6870.0412145625;61234302726.99496;2325760098877.33;336685219;"2025-09-29 09:00:00"
"2797";6871.0659959934;6871.0659959934;6446.5739839779;6694.3840215939;65298840448.9245;2263781552170.1626;336685219;"2025-09-30 09:00:00"
"2797";6696.5487283774;7056.7275108563;6605.465790473;6935.0124207926;54935792177.872;2349949117098.6943;336685219;"2025-10-01 09:00:00"
"2797";6936.5807873272;7509.0106221162;6926.7950654315;7466.4148331463;76121307199.87294;2513240895454.5796;336685219;"2025-10-02 09:00:00"
"2797";7466.9983628559;7475.0056124231;7175.7854934952;7291.6178891135;94803804141.7866;2452180713684.726;336685219;"2025-10-03 09:00:00"
"2797";7291.6178891135;7291.6334100851;7047.0643556713;7247.5632595224;48520330075.015335;2438161229633.457;336685219;"2025-10-04 09:00:00"
"2797";7247.5632595224;7569.6416971967;7082.5831460567;7206.5989207425;80136609058.87564;2391547369148.1885;336685219;"2025-10-05 09:00:00"
"2797";7205.7902632674;7439.4778146617;7115.3314277796;7124.5588810152;78595404349.27254;2386451760976.3423;336685219;"2025-10-06 09:00:00"
"2797";7125.4908526794;7164.9147721854;6797.3344386161;6870.0481600479;97361626712.3011;2287774189586.713;336685219;"2025-10-07 09:00:00"
"2797";6871.6343431294;7203.4493872022;6845.5276308139;7095.7384871883;61987177418.05567;2380822258739.54;336685219;"2025-10-08 09:00:00"
"2797";7101.9976865049;7130.3750750507;6494.7228680968;6745.1912356321;80290096060.6297;2266604557463.1562;336685219;"2025-10-09 09:00:00"
"2797";6745.9553216737;6910.8582331633;3969.7601952357;5766.8051998917;167211615570.30606;1965192404302.9163;336685219;"2025-10-10 09:00:00"
"2797";5766.8051998917;6179.3134167547;5332.6258264383;5573.9753564376;177261639582.67578;1876675225539.9949;336685219;"2025-10-11 09:00:00"
"2797";5573.9753564376;6200.6975421139;5467.406009177;6050.9145188212;108465495959.76501;2025893681803.8247;336685219;"2025-10-12 09:00:00"
"2797";6052.0469129829;6634.2915069124;5818.5139844033;6462.4832780189;129022024825.3779;2171015053129.162;336685219;"2025-10-13 09:00:00"
"2797";6464.6246052818;6559.7598010607;5741.0679604621;5996.4406681318;126653890552.64763;2027981959138.8574;336685219;"2025-10-14 09:00:00"